,user_id,test_group,created_order_in_3_days,order_sum,geo_group,marketing_group
11216,1038733,control,0,,regions,target_direct
36656,1096534,test,0,,regions,target_direct
25087,1079440,test,1,5384.543994413408,spb,target_direct
35541,1053901,control,1,8358.0,regions,context_brand
36126,1019374,control,1,4994.0,spb,target_direct
25561,1062499,test,0,,msk,organic
11940,1075264,test,0,,spb,organic
5903,1001149,control,0,,msk,organic
15117,1112875,test,0,,regions,context_brand
5932,1075804,test,1,2200.0,spb,organic
28672,1074157,test,0,,spb,organic
35713,1104976,test,0,,regions,target_direct
20095,1114288,test,0,,regions,context_brand
5192,1079902,test,0,,spb,target_direct
32235,1039159,control,0,,regions,target_direct
20133,1015906,control,0,,spb,organic
24804,1115428,test,1,5384.543994413408,regions,context_brand
28266,1020220,control,0,,spb,target_direct
1383,1055239,control,0,,regions,context_brand
39603,1040869,control,1,50.0,regions,target_direct
21585,1046374,control,1,50.0,regions,target_direct
34371,1086013,test,0,,regions,organic
5309,1021039,control,0,,spb,target_direct
25417,1106617,test,1,5384.543994413408,regions,target_direct
22703,1043488,control,0,,regions,target_direct
38737,1120018,test,0,,regions,social_media
26048,1060384,control,0,,regions,social_media
28530,1034026,control,0,,regions,organic
13651,1107772,test,0,,regions,target_direct
9613,1025602,control,0,,regions,organic
14647,1084117,test,0,,regions,organic
18706,1010857,control,1,18997.0,msk,context_brand
21820,1059985,control,0,,regions,social_media
6304,1042981,control,0,,regions,target_direct
12383,1019566,control,0,,spb,target_direct
3390,1110886,test,0,,regions,target_direct
19522,1008586,control,0,,msk,target_direct
36674,1066585,test,0,,msk,target_direct
14360,1119952,test,0,,regions,social_media
24354,1044925,control,0,,regions,target_direct
3222,1119634,test,1,3770.0,regions,social_media
22936,1051006,control,1,3436.0,regions,target_direct
31346,1047310,control,1,50.0,regions,target_direct
16051,1069246,test,0,,msk,target_direct
38559,1028806,control,1,6542.0,regions,organic
2672,1104454,test,0,,regions,target_direct
31878,1002256,control,1,2000.0,msk,organic
4246,1116835,test,0,,regions,social_media
19872,1036564,control,0,,regions,target_direct
23064,1025758,control,0,,regions,organic
14727,1066828,test,1,250.0,msk,target_direct
13834,1074340,test,0,,spb,organic
21109,1084975,test,0,,regions,organic
8164,1019311,control,0,,spb,target_direct
24526,1057957,control,0,,regions,social_media
38435,1092757,test,1,2200.0,regions,organic
17996,1084108,test,0,,regions,organic
15420,1078783,test,0,,spb,target_direct
18537,1097383,test,0,,regions,target_direct
34166,1048105,control,0,,regions,target_direct
33773,1083169,test,1,5145.0,spb,social_media
40189,1084279,test,0,,regions,organic
9286,1017844,control,0,,spb,target_direct
11949,1011583,control,1,11802.0,msk,context_brand
34262,1019329,control,0,,spb,target_direct
20024,1082638,test,0,,spb,social_media
17118,1099315,test,0,,regions,target_direct
14024,1039942,control,1,7934.0,regions,target_direct
8007,1061950,test,1,2200.0,msk,organic
30611,1039729,control,0,,regions,target_direct
31696,1093342,test,0,,regions,organic
22893,1093066,test,0,,regions,organic
39065,1058965,control,0,,regions,social_media
2294,1003060,control,0,,msk,organic
39356,1104904,test,0,,regions,target_direct
11812,1074583,test,0,,spb,organic
8667,1052752,control,1,8716.0,regions,context_brand
20906,1052431,control,0,,regions,context_brand
17440,1095454,test,0,,regions,target_direct
22587,1044352,control,0,,regions,target_direct
36161,1041829,control,0,,regions,target_direct
17356,1102432,test,0,,regions,target_direct
8676,1060741,test,0,,msk,organic
1110,1020976,control,0,,spb,target_direct
11421,1022554,control,1,200.0,spb,social_media
33746,1044736,control,0,,regions,target_direct
5084,1084150,test,0,,regions,organic
33480,1074928,test,1,7333.0,spb,organic
31493,1014430,control,1,7054.0,spb,organic
28017,1058983,control,0,,regions,social_media
12095,1108954,test,0,,regions,target_direct
816,1029310,control,1,2000.0,regions,organic
19047,1101043,test,1,6769.0,regions,target_direct
18526,1012891,control,0,,msk,social_media
37055,1083733,test,1,4550.0,regions,organic
34845,1005022,control,1,50.0,msk,target_direct
10054,1067815,test,0,,msk,target_direct
18386,1053922,control,0,,regions,context_brand
29057,1078531,test,1,4901.0,spb,target_direct
18463,1007470,control,0,,msk,target_direct
21641,1081849,test,0,,spb,context_brand
34615,1036339,control,1,2428.0,regions,target_direct
13209,1088872,test,1,5505.0,regions,organic
8118,1020160,control,1,50.0,spb,target_direct
28270,1085332,test,0,,regions,organic
14904,1015264,control,1,6594.0,spb,organic
22413,1020898,control,0,,spb,target_direct
21009,1074529,test,0,,spb,organic
15159,1064635,test,0,,msk,target_direct
36840,1030684,control,1,4381.0,regions,organic
7365,1008925,control,0,,msk,target_direct
34132,1002451,control,1,13338.0,msk,organic
2254,1055131,control,1,10204.0,regions,context_brand
14408,1078222,test,0,,spb,target_direct
38404,1048927,control,1,2200.0,regions,target_direct
34969,1056883,control,0,,regions,social_media
38394,1015198,control,1,11118.0,spb,organic
35209,1055116,control,1,3857.0,regions,context_brand
37385,1072309,test,1,400.0,msk,social_media
16869,1048045,control,0,,regions,target_direct
10724,1062085,test,0,,msk,organic
2735,1019005,control,1,50.0,spb,target_direct
1743,1022893,control,1,5002.0,spb,social_media
33338,1046407,control,1,50.0,regions,target_direct
6090,1098088,test,1,3812.0,regions,target_direct
10000,1045105,control,0,,regions,target_direct
3497,1112143,test,1,4767.0,regions,context_brand
194,1030441,control,0,,regions,organic
9420,1039939,control,0,,regions,target_direct
32324,1115500,test,0,,regions,context_brand
1348,1028881,control,0,,regions,organic
9298,1070260,test,0,,msk,target_direct
14020,1040440,control,0,,regions,target_direct
24072,1102474,test,1,5384.543994413408,regions,target_direct
36863,1062766,test,0,,msk,organic
8190,1007353,control,0,,msk,target_direct
21326,1003891,control,1,7171.0,msk,organic
10766,1107868,test,0,,regions,target_direct
16343,1050211,control,0,,regions,target_direct
29606,1099144,test,1,4415.0,regions,target_direct
4181,1067233,test,0,,msk,target_direct
17941,1034296,control,0,,regions,organic
11004,1051558,control,0,,regions,target_direct
15887,1070542,test,0,,msk,target_direct
19605,1072579,test,0,,msk,social_media
2878,1080406,test,0,,spb,target_direct
30219,1090894,test,0,,regions,organic
15479,1085599,test,0,,regions,organic
3654,1030750,control,0,,regions,organic
4155,1116925,test,0,,regions,social_media
4248,1110961,test,1,3699.0,regions,target_direct
33040,1037326,control,0,,regions,target_direct
19751,1090552,test,0,,regions,organic
13811,1101487,test,0,,regions,target_direct
39903,1117714,test,0,,regions,social_media
30539,1002961,control,0,,msk,organic
10068,1025416,control,0,,regions,organic
29008,1085836,test,0,,regions,organic
21243,1038784,control,0,,regions,target_direct
234,1075672,test,0,,spb,organic
38235,1111669,test,0,,regions,target_direct
36203,1014133,control,0,,spb,organic
14689,1092469,test,0,,regions,organic
26214,1051852,control,0,,regions,target_direct
11970,1076380,test,1,22152.0,spb,organic
19946,1026427,control,0,,regions,organic
9294,1016470,control,1,12660.0,spb,organic
19170,1103953,test,0,,regions,target_direct
29346,1039231,control,0,,regions,target_direct
4411,1023346,control,0,,spb,social_media
33680,1093585,test,0,,regions,organic
32164,1047553,control,0,,regions,target_direct
14822,1032157,control,0,,regions,organic
8333,1109557,test,0,,regions,target_direct
14602,1009969,control,1,5487.0,msk,target_direct
14157,1092037,test,0,,regions,organic
35132,1041457,control,0,,regions,target_direct
33066,1004056,control,0,,msk,organic
9064,1105039,test,0,,regions,target_direct
17552,1096723,test,0,,regions,target_direct
23339,1017670,control,0,,spb,target_direct
7149,1109719,test,0,,regions,target_direct
38530,1101562,test,1,250.0,regions,target_direct
16025,1119595,test,0,,regions,social_media
14089,1001950,control,0,,msk,organic
19264,1116985,test,0,,regions,social_media
9454,1120114,test,1,4147.0,regions,social_media
6932,1016503,control,1,2000.0,spb,organic
8853,1012081,control,1,5725.0,msk,social_media
28586,1100701,test,0,,regions,target_direct
16920,1083871,test,0,,regions,organic
33435,1070227,test,1,17473.0,msk,target_direct
16172,1002160,control,1,2000.0,msk,organic
8689,1014010,control,0,,spb,organic
11263,1075033,test,0,,spb,organic
17560,1025152,control,1,6099.0,regions,organic
38522,1012204,control,0,,msk,social_media
34803,1092217,test,0,,regions,organic
692,1081006,test,1,250.0,spb,target_direct
1923,1067953,test,0,,msk,target_direct
1407,1008529,control,1,5467.0,msk,target_direct
11532,1119793,test,1,400.0,regions,social_media
3579,1091206,test,0,,regions,organic
38932,1090825,test,0,,regions,organic
32750,1000705,control,0,,msk,organic
14450,1013212,control,0,,msk,social_media
20441,1007806,control,0,,msk,target_direct
38250,1063840,test,0,,msk,organic
24498,1055923,control,1,1600.0,regions,context_brand
26954,1018471,control,0,,spb,target_direct
17514,1042591,control,0,,regions,target_direct
28935,1061131,test,0,,msk,organic
21074,1106719,test,0,,regions,target_direct
29868,1002817,control,1,2000.0,msk,organic
20342,1059427,control,0,,regions,social_media
18389,1081327,test,0,,spb,target_direct
37336,1030288,control,1,2000.0,regions,organic
12049,1120474,test,0,,regions,social_media
36407,1022920,control,0,,spb,social_media
2850,1098439,test,0,,regions,target_direct
13802,1037773,control,0,,regions,target_direct
3679,1033213,control,0,,regions,organic
23260,1049290,control,0,,regions,target_direct
3582,1010524,control,0,,msk,context_brand
4002,1061122,test,0,,msk,organic
7270,1070296,test,0,,msk,target_direct
24707,1007476,control,1,10676.0,msk,target_direct
16773,1006498,control,0,,msk,target_direct
13981,1097845,test,0,,regions,target_direct
8216,1051348,control,1,3552.0,regions,target_direct
16238,1037365,control,1,3383.0,regions,target_direct
29729,1103104,test,0,,regions,target_direct
17231,1117360,test,1,4621.0,regions,social_media
25183,1026943,control,1,4855.0,regions,organic
146,1027240,control,1,2000.0,regions,organic
8984,1093618,test,1,6557.0,regions,organic
15148,1100008,test,0,,regions,target_direct
27299,1091434,test,0,,regions,organic
39187,1028104,control,1,6153.0,regions,organic
35725,1021654,control,0,,spb,context_brand
29902,1109887,test,0,,regions,target_direct
11715,1046653,control,0,,regions,target_direct
27077,1038298,control,0,,regions,target_direct
30891,1072009,test,1,1800.0,msk,context_brand
12637,1075588,test,1,7533.0,spb,organic
29812,1066807,test,1,250.0,msk,target_direct
29980,1116808,test,0,,regions,social_media
24451,1007545,control,0,,msk,target_direct
40016,1019905,control,0,,spb,target_direct
33707,1080052,test,0,,spb,target_direct
34726,1112101,test,0,,regions,target_direct
38688,1087396,test,1,4800.0,regions,organic
32367,1033423,control,0,,regions,organic
24188,1058878,control,0,,regions,social_media
34460,1117510,test,0,,regions,social_media
16685,1114795,test,1,1800.0,regions,context_brand
6018,1044055,control,0,,regions,target_direct
34345,1079260,test,0,,spb,target_direct
14214,1041676,control,1,50.0,regions,target_direct
604,1095436,test,1,2602.0,regions,target_direct
15953,1067755,test,0,,msk,target_direct
14318,1029601,control,0,,regions,organic
32045,1076287,test,0,,spb,organic
20722,1065391,test,1,250.0,msk,target_direct
458,1067053,test,0,,msk,target_direct
37349,1047787,control,0,,regions,target_direct
15069,1056205,control,0,,regions,social_media
27650,1027876,control,0,,regions,organic
12335,1059145,control,0,,regions,social_media
35278,1065709,test,0,,msk,target_direct
35626,1095379,test,0,,regions,target_direct
36867,1011676,control,1,1600.0,msk,context_brand
4713,1039636,control,0,,regions,target_direct
4053,1041637,control,0,,regions,target_direct
30917,1016674,control,0,,spb,target_direct
33970,1010953,control,0,,msk,context_brand
25046,1080319,test,1,5384.543994413408,spb,target_direct
27696,1089865,test,1,7490.0,regions,organic
16017,1081693,test,0,,spb,context_brand
21025,1041595,control,1,50.0,regions,target_direct
2772,1114582,test,0,,regions,context_brand
31129,1045021,control,1,50.0,regions,target_direct
36808,1075489,test,1,2200.0,spb,organic
14814,1098589,test,0,,regions,target_direct
9304,1051165,control,1,4412.0,regions,target_direct
37750,1105945,test,0,,regions,target_direct
36507,1112998,test,0,,regions,context_brand
18429,1052344,control,0,,regions,context_brand
28116,1035376,control,0,,regions,target_direct
8401,1079833,test,1,250.0,spb,target_direct
9180,1113478,test,1,4798.0,regions,context_brand
27728,1083895,test,0,,regions,organic
29992,1062412,test,0,,msk,organic
32263,1090321,test,0,,regions,organic
34973,1111216,test,0,,regions,target_direct
1063,1108075,test,0,,regions,target_direct
14108,1036612,control,0,,regions,target_direct
6878,1044034,control,1,6406.0,regions,target_direct
33325,1090096,test,1,8674.0,regions,organic
22442,1053472,control,0,,regions,context_brand
4532,1020193,control,0,,spb,target_direct
10963,1075201,test,0,,spb,organic
18437,1025122,control,1,8994.0,regions,organic
23810,1013689,control,1,6534.0,spb,organic
18718,1014994,control,0,,spb,organic
13506,1048009,control,0,,regions,target_direct
420,1114981,test,0,,regions,context_brand
21433,1095841,test,0,,regions,target_direct
24190,1086448,test,1,5384.543994413408,regions,organic
19447,1119778,test,0,,regions,social_media
5327,1027591,control,1,2000.0,regions,organic
38561,1054657,control,0,,regions,context_brand
5535,1073515,test,0,,msk,social_media
20067,1119640,test,0,,regions,social_media
33624,1043059,control,0,,regions,target_direct
24403,1107175,test,1,5384.543994413408,regions,target_direct
837,1003771,control,0,,msk,organic
38698,1039195,control,0,,regions,target_direct
17516,1030828,control,1,2000.0,regions,organic
26993,1077826,test,1,5735.0,spb,target_direct
17366,1004257,control,0,,msk,target_direct
28142,1037551,control,0,,regions,target_direct
27217,1040566,control,0,,regions,target_direct
24585,1066291,test,1,5384.543994413408,msk,target_direct
153,1078105,test,1,250.0,spb,target_direct
9577,1043212,control,0,,regions,target_direct
14826,1100761,test,0,,regions,target_direct
13068,1091029,test,1,9638.0,regions,organic
37965,1084660,test,0,,regions,organic
36530,1036099,control,0,,regions,target_direct
31835,1049569,control,0,,regions,target_direct
21269,1043317,control,0,,regions,target_direct
35837,1090450,test,0,,regions,organic
30635,1113628,test,1,4565.0,regions,context_brand
17373,1073053,test,0,,msk,social_media
10062,1083223,test,0,,spb,social_media
369,1026511,control,0,,regions,organic
28997,1080328,test,0,,spb,target_direct
17241,1040173,control,0,,regions,target_direct
21847,1035934,control,0,,regions,target_direct
10044,1111036,test,1,3966.0,regions,target_direct
9371,1120483,test,0,,regions,social_media
21220,1074406,test,1,2200.0,spb,organic
1594,1042336,control,0,,regions,target_direct
26567,1003336,control,1,12864.0,msk,organic
5599,1000420,control,0,,msk,organic
28996,1001137,control,0,,msk,organic
14430,1052341,control,0,,regions,context_brand
28864,1050772,control,1,3306.0,regions,target_direct
